rank,TeamName,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
278,New Hampshire,AE,16-15,97.62649074554798,308,106.35671596307937,198,0.271906181057663,278,16,15,7,9,7-9,0.41501308731187897,0.4491751358478282,0.37993335490770025,0.41501308731187897,0.4491751358478282,0.37993335490770025,0.8611464161615447,0.7924732710096394,103.26414717988108,105.53043052893129,103.26414717988108,105.53043052893129,96.49884664586035,108.78505624101345,101.4343193964793,97.05990182727307,0.6240926907442572,2,0.11930114306025608,1145.0,1219.0,1169.2875000000001,0.9792288038656018,1.0425152069101908,0,0.4375,-9.33004704289612,187,6,71.28206142922966
279,Kennesaw St.,ASun,15-16,103.5569325069436,209,112.8243068121289,334,0.27176856171231295,279,15,16,6,10,6-10,0.33134847654459676,0.36282833337306214,0.31300515556739894,0.33134847654459676,0.36282833337306214,0.31300515556739894,0.9232892279962287,0.8951762837115247,104.0683277620348,109.43095209247682,104.0683277620348,109.43095209247682,102.58063391840544,113.38312278223145,0,0,0,0,0.015597116562016122,1285.0,1320.0,1183.85,1.0854415677661866,1.1150061240866664,0,0.375,-12.464874254564576,264,134,73.99229255568859
280,Central Connecticut,NEC,20-11,99.54681747829744,275,108.53144564802797,242,0.27017463078442033,280,20,11,13,3,13-3,0.255862024272687,0.36765096595094615,0.18230026690595522,0.255862024272687,0.36765096595094615,0.18230026690595522,0.9360259494133945,0.8856037054385679,97.95500820561337,109.08093475547103,97.95500820561337,109.08093475547103,100.58676942802988,108.04384961955998,0,0,0,0,0.06899106587240067,1155.0,1060.0,1093.2,1.0565312843029637,0.9696304427369191,0,0.8125,-8.080544630013256,164,44,66.65628260527444
281,USC Upstate,BSth,10-20,99.21776811395961,280,108.23587622634992,237,0.26885268340561563,281,10,20,5,11,5-11,0.4135706975529999,0.40541204661440045,0.421017318023856,0.4135706975529999,0.40541204661440045,0.421017318023856,0.8884617154396437,0.8605572024434752,105.26401761751768,106.77893958479272,105.26401761751768,106.77893958479272,101.21656526298892,110.83797992294627,86.33860510832619,102.73920678686629,0.11919818084770305,1,-0.057726320204695425,1131.0,1204.0,1096.6875,1.0312873995554797,1.0978514845842595,0,0.3125,-15.164416416253932,310,302,67.02351951466746
282,Denver,Sum,17-17,105.7513885875878,165,115.38762349829739,352,0.26837737503193876,282,17,17,6,10,6-10,0.3579547272493655,0.31968378984230544,0.3792957764657821,0.3579547272493655,0.31968378984230544,0.3792957764657821,0.9005429915248309,0.8755879887202201,104.22973619373013,107.90765371740969,104.22973619373013,107.90765371740969,107.41942782320905,118.90895471984877,122.22992496605889,115.33667980904103,0.6609558260211033,2,0.04620353733474125,1298.0,1375.0,1170.425,1.1089988679325886,1.1747869363692676,0,0.375,-12.241238560519035,255,75,70.4218383346295
283,Presbyterian,BSth,14-18,101.61151228064915,241,110.90757449604337,296,0.2676234052500247,283,14.244304633303948,18.755695366696052,6,10,6-10,0.34539778066791244,0.2588996990391163,0.4211697438324715,0.3510096307948518,0.2588996990391163,0.4211697438324715,0.9139275223191822,0.9209005498182642,102.61494784806125,107.73279526919293,102.89013392979012,107.79822564591542,105.18596310615584,112.6396980363126,112.10488924295316,113.27037909946424,0.4702995945292874,1,-0.03089844107262607,1155.0,1186.0,1073.0875,1.0763334769997785,1.1052220811443614,0,0.375,-14.020294007828987,299,253,67.44118444996082
284,The Citadel,SC,11-21,100.72915721312269,256,109.96928420080512,274,0.2671155770705539,284,11,21,3,15,3-15,0.4206884086856173,0.34493170889025954,0.4770431397712034,0.4206884086856173,0.34493170889025954,0.4770431397712034,0.8861268461782784,0.8913749006679547,104.70314515419496,106.52009943802307,104.70314515419496,106.52009943802307,100.55681845932793,113.0965492628694,89.77171600644034,96.90316814813374,0.2933672338257973,1,-0.05454913708667203,1230.0,1354.0,1205.55,1.020281199452532,1.1231388163079092,0,0.16666666666666666,-15.724063157529896,315,293,65.30705833487352
285,Texas Southern,SWAC,16-16,97.65595681322296,307,106.62373027326336,207,0.2669137943203784,285,16,16,12,6,12-6,0.3302398535769889,0.6039217265653013,0.18332589681219547,0.3302398535769889,0.6039217265653013,0.18332589681219547,0.8661623858486092,0.6663100587969617,100.77368136282173,107.66127364381018,100.77368136282173,107.66127364381018,97.30268104271599,105.82931622539513,95.00277253264855,103.37807482528379,0.2745620123205708,5,-0.00513079207931888,1312.0,1200.0,1256.9375000000002,1.0438068718611704,0.9547014071900948,0,0.6666666666666666,-10.60471526492773,218,180,67.5449040510573
286,Niagara,MAAC,16-16,101.49470832080978,243,110.82745984111554,291,0.26666078116629843,286,16,16,11,9,11-9,0.337978633081334,0.35622690736551565,0.3396479813714645,0.337978633081334,0.35622690736551565,0.3396479813714645,0.9238895136083117,0.8961510891207075,99.93536392183198,106.81774740527061,99.93536392183198,106.81774740527061,102.72710286759884,109.57736468592971,0,0,0,0,0.03702810345348678,1453.0,1422.0,1385.7,1.0485675110052681,1.0261961463520242,0,0.55,-12.346284177701024,257,94,67.23968220439646
287,SIU Edwardsville,OVC,17-16,99.66791716753596,274,109.75400594913266,269,0.24813687460642417,287,17,16,9,9,9-9,0.3079971791693615,0.3740591267498833,0.25172647089236444,0.3079971791693615,0.3740591267498833,0.25172647089236444,0.9138435544340878,0.8615769040086552,100.64759912740206,108.17568544979741,100.64759912740206,108.17568544979741,99.1811481928312,109.94527489156252,94.08339216540257,92.82235650737616,0.5387176363831804,2,0.011457519788435233,1290.0,1275.0,1250.3125000000002,1.0317420644838788,1.0197450637340664,0,0.5,-11.96573224415449,248,147,66.84852857802588
288,DePaul,BE,3-29,100.64474003675994,257,110.86145569114309,293,0.24752234961738917,288,3,29,0,20,0-20,0.7300704360424195,0.5362723812202087,0.8296135207944181,0.7300704360424195,0.5362723812202087,0.8296135207944181,0.6444829011784095,0.7958297748188393,111.96112523965779,99.87271075483513,111.96112523965779,99.87271075483513,100.95414809191155,114.21216549776712,115.17746998865621,123.03674684004586,0.3188411639041495,19,-0.06929577379845023,1259.0,1737.0,1370.6875000000002,0.9185171674798229,1.2672472755460304,0,0.0,-14.81234894380525,307,321,67.67808211927273
289,FIU,CUSA,11-22,99.85234248258747,270,110.09568917451907,275,0.2454441723712911,289,11,22,5,11,5-11,0.44857766588744025,0.39529157178630825,0.49249989243322645,0.44857766588744025,0.39529157178630825,0.49249989243322645,0.8785382942387198,0.8773013513843533,103.18289945705268,104.79325823057576,103.18289945705268,104.79325823057576,101.53501729530731,111.80049795800622,89.50187543158215,110.69965483478846,0.07984512819578836,2,-0.011111227781420374,1126.0,1225.0,1124.7624999999998,1.0011002322712574,1.0891188139718386,0,0.3125,-16.264465494205712,318,205,70.23656159820969
290,Louisiana Monroe,SB,11-19,99.92987092929422,268,110.21968070785337,277,0.24470066427080595,290,11,19,6,12,6-12,0.43373012406163913,0.40651986638044585,0.4634534665352033,0.43373012406163913,0.40651986638044585,0.4634534665352033,0.8600743551137475,0.8234315132184296,103.76174570442438,104.66258961952545,103.76174570442438,104.66258961952545,99.10042066840637,109.61679613675095,67.27225715208968,110.88667327329662,0.003181394718347281,1,-0.00023169417613488896,1231.0,1349.0,1242.6250000000002,0.9906448043456391,1.0856050699124835,0,0.3333333333333333,-13.31508769804325,281,171,67.0133662097053
291,Old Dominion,SB,7-25,97.76105232379615,304,107.92607816236352,232,0.24276437878162813,291,7,25,3,15,3-15,0.4640568366519215,0.4893284493143606,0.4482537723641675,0.4640568366519215,0.4893284493143606,0.4482537723641675,0.8759677755740465,0.8658886269343367,104.93336212894981,105.67472570729285,104.93336212894981,105.67472570729285,96.12431144961229,107.0351367396555,116.33229196445438,120.72086262536031,0.3951181777817037,1,-0.10347096738929573,1273.0,1383.0,1306.9875000000002,0.9739955431861436,1.0581585516311363,0,0.16666666666666666,-19.26648229834187,348,352,69.77780531818486
292,Valparaiso,MVC,7-25,99.35906585191515,279,109.79845887880612,270,0.24068600580451005,292,7,25,3,17,3-17,0.5328584091041698,0.36878833185377713,0.6156424434408139,0.5328584091041698,0.36878833185377713,0.6156424434408139,0.8249950231238272,0.8590440244336371,106.17395958027856,103.8126927800275,106.17395958027856,103.8126927800275,102.61853674295011,111.04268226909642,92.07900963827402,97.09019506969844,0.3521906226182135,4,-0.06524261525423125,1356.0,1566.0,1373.3624999999997,0.9873576714086778,1.1402670452994021,0,0.15,-17.339073009221362,329,314,67.82846564824925
293,Sacred Heart,NEC,16-16,100.98145078669495,254,111.61373018793385,312,0.24026391964993898,293,16,16,10,6,10-6,0.2583924619750598,0.34017812803929354,0.18601525333148206,0.2583924619750598,0.34017812803929354,0.18601525333148206,0.9252904822318093,0.8742728298998586,98.5298362780502,108.82946216025415,98.5298362780502,108.82946216025415,104.58696606987878,115.29789724515285,97.6096297592822,102.87502397565525,0.3533844202566464,2,-0.050883332065177145,1223.0,1159.0,1112.4499999999998,1.0993752528203518,1.0418445772843725,0,0.625,-12.715439014940932,269,289,69.17877941226128
294,Boston University,Pat,16-17,97.70937593756605,305,108.00724249579746,234,0.24006762662653613,294,16,17,10,8,10-8,0.2780511850054547,0.3718838372565673,0.22190928159351272,0.2780511850054547,0.3718838372565673,0.22190928159351272,0.9419831970662127,0.9095191972877584,98.29185738052294,107.720642623595,98.29185738052294,107.720642623595,97.1806046125203,109.55358115952646,0,0,0,0,-0.009423312464158451,1187.0,1191.0,1175.5750000000003,1.009718648321034,1.0131212385428405,0,0.5555555555555556,-14.094569066270777,303,195,65.79425360202487
295,Wagner,NEC,16-15,94.97798200661923,333,104.99717426816935,174,0.23988393632006066,295,16.43436746829297,15.565632531707031,7,9,7-9,0.27211465451997435,0.36520571860541845,0.1860625428823479,0.2727130125601149,0.36520571860541845,0.1860625428823479,0.9258016890154886,0.8659931521905743,98.463052484169,108.41687131346926,98.66347670572794,108.5654808702175,96.31488885448668,108.24804383645186,90.42391294632972,108.86509672566127,0.10579723031446954,2,-0.002433865330373264,1025.0,1012.0,1018.5624999999999,1.0063201816285208,0.9935570963981102,0,0.4375,-11.664731697757873,241,175,61.27985969210706
296,Tennessee St.,OVC,18-15,97.58293049322828,310,107.91126052752549,230,0.23921712626490213,296,18,15,10,8,10-8,0.2866541326052734,0.32412450178752883,0.2662823736416029,0.2866541326052734,0.32412450178752883,0.2662823736416029,0.9231172265161995,0.8818346566742667,100.8583087560019,108.55224757460883,100.8583087560019,108.55224757460883,98.4033885263152,110.24012306854006,105.12540054460054,108.73393435627453,0.4041687486596902,2,0.03207704711416748,1264.0,1284.0,1237.7875,1.0211768982963554,1.0373347606111711,0,0.5555555555555556,-11.388184328702955,233,106,68.25968206703392
297,South Carolina St.,MEAC,14-18,98.05075803827567,297,108.47652602915144,241,0.23829354924601373,297,14,18,9,5,9-5,0.34937718234538345,0.4755372050100525,0.20461498560018826,0.34937718234538345,0.4755372050100525,0.20461498560018826,0.883483125797396,0.8104118850724957,101.1288623897918,106.90178225911882,101.1288623897918,106.90178225911882,98.54990119742095,108.83275332619662,80.62872375909069,102.28854413241332,0.060862692058009545,2,-0.016230664659592886,973.0,938.0,943.4999999999999,1.0312665606783256,0.9941706412294649,0,0.6428571428571429,-12.899011350922544,270,225,68.75116478734188
298,American,Pat,16-16,101.96538839697907,235,112.81391377724864,333,0.2381730491903443,298,16,16,10,8,10-8,0.28177559323607027,0.36818526985619215,0.22211889431536871,0.28177559323607027,0.36818526985619215,0.22211889431536871,0.9191788201328465,0.8571008146080408,98.82385257021149,108.56950817612542,98.82385257021149,108.56950817612542,101.79565153136889,109.92874950266682,106.57614554833853,117.70060176733809,0.2419953920733091,2,-0.01415223365222007,1185.0,1118.0,1115.0249999999999,1.0627564404385552,1.0026681016120715,0,0.5555555555555556,-12.384945554139764,262,218,62.85284812845225
299,Jacksonville,ASun,16-17,98.42349096390578,292,109.15035590188364,252,0.23332356987439073,299,16,17,5,11,5-11,0.35093144585311936,0.3708673587623923,0.32082415715557516,0.35093144585311936,0.3708673587623923,0.32082415715557516,0.8843908629448815,0.8165699362335456,105.35512474688818,109.47895290005917,105.35512474688818,109.47895290005917,94.40857503289777,108.29162674198463,86.19847248242439,114.5881874850185,0.03647536131723659,4,0.05967810708952154,1068.0,1117.0,1052.1000000000001,1.0151126318790988,1.0616861515065106,0,0.3125,-11.912038948625757,247,62,65.74690290417641
300,Alcorn St.,SWAC,14-18,105.0137721362339,177,116.46272726895299,356,0.2332558124203132,300,14,18,13,5,13-5,0.3882658152641276,0.7122301156582831,0.16838138223118898,0.3882658152641276,0.7122301156582831,0.16838138223118898,0.8430847622319481,0.6498181917112582,101.54070040002348,106.44039959536485,101.54070040002348,106.44039959536485,106.85520778626184,116.74431281573925,96.12015846732125,114.20246422097695,0.12107398928047083,5,0.014128181341545087,1349.0,1259.0,1196.425,1.1275257538082204,1.052301648661638,0,0.7222222222222222,-11.381262238233623,232,137,66.6092877814139
301,Delaware St.,MEAC,15-18,94.551072289739,338,104.95798826149709,173,0.23132755147457687,301,15.165837915173997,18.834162084826,6,8,6-8,0.3047343267087076,0.3967268174071286,0.20560648919890348,0.3134829389335412,0.3967268174071286,0.20560648919890348,0.9099039920261061,0.8549725612146487,100.58615247277099,108.18518764607606,100.68438807848901,107.93117355406574,95.62328227753757,106.54764142461029,93.28715225177538,98.65028413799688,0.34460590723846746,2,-0.019234529461072458,964.0,956.0,964.3374999999999,0.999650018795287,0.9913541680169029,0,0.42857142857142855,-13.993362119948957,296,231,68.69764581534142
302,Bellarmine,ASun,8-23,99.88696795950187,269,111.09221153608712,301,0.22746240641654886,302,8,23,4,12,4-12,0.40784092589928783,0.506412526434013,0.31543005039798283,0.40784092589928783,0.506412526434013,0.31543005039798283,0.867992803968403,0.78814053307907,106.596388340282,108.24779424505714,106.596388340282,108.24779424505714,100.09596622191235,114.36504873768838,96.55998034530626,108.69078594421063,0.20408749040896085,4,-0.1110321983363638,1126.0,1226.0,1064.5875,1.05768666267451,1.1516197588267756,0,0.25,-17.388748117859667,330,354,65.00011997046043
303,Campbell,CAA,14-18,100.41835352081617,260,111.81316894567419,319,0.22512079659995507,303,14,18,8,10,8-10,0.35233482604832417,0.2642482104730948,0.4121865560946817,0.35233482604832417,0.2642482104730948,0.4121865560946817,0.9080734322478922,0.9181855121512359,103.18437502982461,108.4284237306893,103.18437502982461,108.4284237306893,102.98173070972612,112.21330848341827,74.30707192961277,86.91573698649836,0.14155560728895186,1,-0.004146187600518547,1315.0,1386.0,1243.4125,1.0575734118806108,1.1146743337388036,0,0.4444444444444444,-13.739963328734897,288,179,66.29573442352961
304,Northern Illinois,MAC,11-20,101.10948495704676,250,112.59426950749321,330,0.22491517367719963,304,11,20,5,13,5-13,0.44374018435289053,0.5316026043401755,0.3802839921398514,0.44374018435289053,0.5316026043401755,0.3802839921398514,0.8622617884558355,0.7855567910802546,105.11318169684729,105.78704254611407,105.11318169684729,105.78704254611407,99.26420032916934,115.06599249463528,105.02920501567043,109.3547222185053,0.38600831485910064,3,0.021886581248609982,1244.0,1383.0,1234.1625000000004,1.0079709924746536,1.120597976360487,0,0.2777777777777778,-14.145750268469584,304,119,68.171374582878
305,Chicago St.,ind,12-18,96.64790535006513,315,107.70622329996824,223,0.2234232398552162,305,12.156365964831638,18.843634035168364,0,0,0-0,0.3996959224193837,0.3996959224193837,0,0.4064213972883537,0.3996959224193837,0,0.8603770720266634,0.8606262957357786,103.82837367095854,105.85660514430585,104.07529721477246,105.88272734346008,0,0,107.71404114186863,99.56907655255277,0.7118170790767391,3,0.015551549096575912,0,0,0,0,0,0,0,-12.348966084553192,258,135,65.20236748987129
306,Southeastern Louisiana,Slnd,15-17,97.93947827104661,299,109.4019758545632,260,0.21877640743340737,306,15,17,10,8,10-8,0.34787138874461887,0.44858549948699095,0.28639807351280144,0.34787138874461887,0.44858549948699095,0.28639807351280144,0.8740221988468673,0.7826798298742571,102.3174512405372,107.34672956515445,102.3174512405372,107.34672956515445,99.78615119625216,110.42423489150727,94.89200527351734,110.8297460122614,0.14363257091008955,2,0.01895649978341324,1260.0,1255.0,1205.825,1.044927746563556,1.0407812078867165,0,0.5555555555555556,-11.686625430806295,242,129,64.70561454276474
307,Le Moyne,NEC,15-17,98.62388835327644,289,110.41698325261754,281,0.21434512535693834,307,15,17,9,7,9-7,0.258311011101343,0.33532696881770124,0.18924675552571432,0.258311011101343,0.33532696881770124,0.18924675552571432,0.9286888815931399,0.8807294070150198,98.21085318377735,108.32068330758023,98.21085318377735,108.32068330758023,100.42283744603358,111.179657376082,107.07866692846142,117.42197666012645,0.25722946280708014,1,-0.04333334036063208,1151.0,1092.0,1089.2000000000003,1.056738890929122,1.0025706940874033,0,0.5625,-13.748488192171603,289,279,67.35430630839433
308,Sacramento St.,BSky,10-24,97.5843731281626,309,109.49357652196824,265,0.2101190540050756,308,10,24,4,14,4-14,0.4077023030222889,0.4493844637083777,0.3828633859422552,0.4077023030222889,0.4493844637083777,0.3828633859422552,0.8982620523855218,0.8578506521696215,104.84446989878634,107.42523305073678,104.84446989878634,107.42523305073678,98.02100992257265,111.70948569592655,102.4465042317063,101.24201920155461,0.5339499386454448,1,-0.0389096840398937,1131.0,1249.0,1123.1875,1.006955650770686,1.112013800011129,0,0.2222222222222222,-18.9476435350334,343,273,63.92498689561552
309,Jackson St.,SWAC,15-17,99.5337153302075,277,111.7146770825091,315,0.20954104467177156,309,15,17,11,7,11-7,0.3471685336185687,0.59292547929907,0.1741360028095756,0.3471685336185687,0.59292547929907,0.1741360028095756,0.8704433013095294,0.7209717832483318,101.3337973485861,107.98622536733201,101.3337973485861,107.98622536733201,100.90937637974734,113.12920561183434,104.06646843376696,102.06193725974869,0.5556866529444915,3,0.06221982644655477,1323.0,1296.0,1252.9875000000002,1.0558764552719,1.0343279561847183,0,0.6111111111111112,-11.622716672297543,237,54,68.69494245907248
310,Elon,CAA,13-19,101.08158348387988,251,113.6136826936621,342,0.20684089427931834,310,13,19,6,12,6-12,0.3804316255539814,0.3728511956646329,0.3989174444805605,0.3804316255539814,0.3728511956646329,0.3989174444805605,0.888739474937967,0.8618326085650589,103.90603330649296,108.25412848016772,103.90603330649296,108.25412848016772,100.81641969141816,116.04242650820227,105.88428523971109,104.32046747118798,0.5426738303665612,2,0.017884856736450627,1237.0,1359.0,1193.1874999999998,1.0367188727672727,1.1389660049237862,0,0.3333333333333333,-14.002151688616786,298,132,67.58560891696202
311,Idaho,BSky,11-21,98.41949902446319,293,110.63659617205482,285,0.2065844642416296,311,11,21,5,13,5-13,0.3731831169635847,0.3717791442496431,0.3832562118670128,0.3731831169635847,0.3717791442496431,0.3832562118670128,0.9064570258137947,0.8803512392300437,103.60457614880546,108.01492726613756,103.60457614880546,108.01492726613756,98.12261821775562,110.54516754203223,98.27138505397194,113.51157178221808,0.1600337691224843,1,-0.03437443029636,1168.0,1299.0,1168.4875000000002,0.9995827939965124,1.1116935354464637,0,0.2777777777777778,-16.644483238386695,321,260,64.8124969216795
312,William & Mary,CAA,10-23,99.54069606233696,276,112.18437449503892,323,0.20179111379713105,312,10,23,4,14,4-14,0.3704909836495445,0.2941770066943698,0.4296596863120437,0.3704909836495445,0.2941770066943698,0.4296596863120437,0.9101077913462313,0.923960342963071,103.0942862285961,107.9269274580195,103.0942862285961,107.9269274580195,97.97143608116683,110.45890741809222,0,0,0,0,-0.07163470486194717,1174.0,1289.0,1177.725,0.9968371224182216,1.0944830074932603,0,0.2222222222222222,-18.61196769676511,341,327,65.82393729732513
313,Bethune Cookman,SWAC,17-16,96.59607977467053,316,108.9776439248968,247,0.1998946523251161,313,17.150078637620325,16.849921362379675,11,7,11-7,0.27621446847724407,0.3875454922998966,0.19324244304624597,0.2853227941956869,0.3875454922998966,0.19324244304624597,0.9191781498515836,0.8478889122906781,98.30252752474547,107.39070045804722,98.75510115535201,107.45449898768638,99.26975555754402,110.97071315972102,89.06025222261201,109.83213893285877,0.08234825617319487,2,0.04173685443304992,1326.0,1295.0,1279.5500000000002,1.0363018248603022,1.0120745574616075,0,0.6111111111111112,-12.361937650059415,260,86,69.394256950064
314,Coastal Carolina,SB,9-22,98.31070136911316,294,111.02537759817349,299,0.19802279401365172,314,9,22,5,13,5-13,0.4077452130389116,0.3314571602679309,0.4547027957342574,0.4077452130389116,0.3314571602679309,0.4547027957342574,0.9039593551260042,0.9325388750483945,103.97689522466332,106.68669787532298,103.97689522466332,106.68669787532298,97.32262523024681,109.72770840729652,0,0,0,0,-0.05619172173376846,1252.0,1409.0,1287.8750000000002,0.972144035717752,1.0940502766184605,0,0.2777777777777778,-17.626912305223353,332,297,69.2590454890517
315,South Dakota,Sum,12-20,103.0276103517454,218,116.3641033698842,355,0.19783809658762255,315,12,20,5,11,5-11,0.34287579692879383,0.2993704395301266,0.38808404788435413,0.34287579692879383,0.2993704395301266,0.38808404788435413,0.9244229820786725,0.9272884061667027,103.09778620457843,108.23723825827939,103.09778620457843,108.23723825827939,102.81555448593942,116.11233925122863,0,0,0,0,-0.013787819752800634,1201.0,1301.0,1129.3249999999998,1.0634671153122441,1.1520155845305826,0,0.3125,-16.353309961657974,319,217,68.77581391368241
316,Robert Morris,Horz,10-22,99.76151436989178,271,112.90293308059498,336,0.19417940326586602,316,10,22,6,14,6-14,0.3858803130255136,0.3793385481050322,0.38149999492299624,0.3858803130255136,0.3793385481050322,0.38149999492299624,0.8936388917115425,0.8553567491448735,103.82972370531431,108.169127161608,103.82972370531431,108.169127161608,99.57382130411439,113.56617809132771,103.56523205506124,98.35319260094714,0.6442415400934287,2,-0.056848590089679685,1438.0,1541.0,1378.3750000000002,1.04325745896436,1.1179831323115985,0,0.3,-17.177327082471447,327,298,67.02526900072291
317,Northern Arizona,BSky,14-19,97.78516363068343,303,110.83823570038118,292,0.1914001690257089,317,14,19,7,11,7-11,0.4131445547873681,0.45539570892617715,0.3849462492631109,0.4131445547873681,0.45539570892617715,0.3849462492631109,0.8782512023661642,0.8177835142845101,104.10348930201847,107.45035737312578,104.10348930201847,107.45035737312578,99.64686755250045,113.70484149228757,93.98563363359891,107.69897945723235,0.17274750096496622,1,0.12239770108657227,1283.0,1403.0,1247.1375,1.0287558508985577,1.1249761954876667,0,0.3888888888888889,-13.456487777780845,284,5,68.22836082600678
318,Western Michigan,MAC,12-20,97.85819298691266,302,110.97695688057009,298,0.19050434815681402,318,12,20,9,9,9-9,0.39740841439490454,0.4607415132002411,0.343068086462179,0.39740841439490454,0.4607415132002411,0.343068086462179,0.8922059329663768,0.8437820432343521,102.77649639256654,106.39462401799024,102.77649639256654,106.39462401799024,100.75033012230455,110.56077755406,99.76866279364779,97.1071604108695,0.5771168148673106,2,0.048149377541385485,1315.0,1329.0,1262.8625,1.0412851755436558,1.0523711013669343,0,0.5,-15.111006760203118,309,71,68.39762640272774
319,Northwestern St.,Slnd,9-23,97.09985245469082,312,110.54799550267677,284,0.1836720906569907,319,9,23,7,11,7-11,0.34457853932058263,0.4363764130556834,0.29030394767742884,0.34457853932058263,0.4363764130556834,0.29030394767742884,0.892841177455059,0.8298409663124543,102.13216092467088,107.96798987631406,102.13216092467088,107.96798987631406,97.91779988938161,107.60649181046794,88.9139152911687,120.99018801946171,0.028127711816669204,2,-0.11240887903192415,1294.0,1296.0,1269.1250000000002,1.0196001181916674,1.0211760070915,0,0.3888888888888889,-18.307115913038643,339,355,67.46414378840372
320,Eastern Illinois,OVC,14-18,95.21698494424194,331,108.5638171305115,243,0.18115109344289818,320,14,18,8,10,8-10,0.3133661262973106,0.3635258992041483,0.2807634709572235,0.3133661262973106,0.3635258992041483,0.2807634709572235,0.8798703612557771,0.783797595840897,100.619136236731,106.96395635335628,100.619136236731,106.96395635335628,96.91184803617482,109.17851820706179,99.07218876576503,97.97853017382897,0.5318703512345638,3,-0.02715955880474863,1226.0,1262.0,1223.1125000000002,1.002360780386105,1.0317938864985845,0,0.4444444444444444,-13.091218400243795,273,244,66.48589678474914
321,Charleston Southern,BSth,10-20,93.59450883080208,342,106.7709805989922,213,0.18024089591153647,321,10,20,6,10,6-10,0.43504590287642897,0.4348573348693178,0.43207150954465695,0.43504590287642897,0.4348573348693178,0.43207150954465695,0.8528022438854855,0.7829582164972759,106.06147192951158,106.06081246239776,106.06147192951158,106.06081246239776,93.34760469983888,107.00558273204673,106.48053428142487,106.16705235854944,0.5084757589943092,4,0.019798944045004818,1052.0,1162.0,1093.45,0.9620924596460743,1.0626914810919565,0,0.375,-14.070008455078773,301,128,66.73011494455227
322,Alabama St.,SWAC,13-19,91.69226266687915,353,104.86169395429928,169,0.17604892020033516,322,13,19,8,10,8-10,0.3304345807312644,0.5377814066506953,0.18345938148504948,0.3304345807312644,0.5377814066506953,0.18345938148504948,0.876753081017626,0.7402306890017216,100.74709056528872,107.02801489644341,100.74709056528872,107.02801489644341,90.37969568788093,104.80679605303915,96.61270380041765,102.50852083091597,0.3359912168315372,2,-0.029250660255050576,1197.0,1202.0,1257.6375000000003,0.9517845961177205,0.9557603045392649,0,0.4444444444444444,-13.799074828711358,291,251,67.10506293867284
323,Lafayette,Pat,11-21,93.09242270767237,346,106.4780752418433,202,0.1758121310129348,323,11,21,10,8,10-8,0.352315090912461,0.5323565087202323,0.22905162181896266,0.352315090912461,0.5323565087202323,0.22905162181896266,0.912719312131687,0.8430264777152181,101.48005334428022,107.74544301898328,101.48005334428022,107.74544301898328,96.22301755990298,107.15511602651704,0,0,0,0,-0.01966916513259226,1183.0,1149.0,1163.4875000000004,1.01677070015793,0.987548211734118,0,0.5555555555555556,-16.91171972211636,325,232,65.20879687881498
324,Eastern Michigan,MAC,13-18,96.0258358076251,324,110.4159185863081,280,0.16716893844789932,324,13,18,6,12,6-12,0.34802900354869887,0.35466032810413206,0.3432397135919972,0.34802900354869887,0.35466032810413206,0.3432397135919972,0.9099530547184954,0.8807649471459565,102.42082582364452,107.83501450292812,102.42082582364452,107.83501450292812,93.75794602295437,109.86946144551484,92.85854306660565,119.92713838924004,0.0501263821819395,2,0.06378888954320344,1164.0,1293.0,1216.4875,0.9568532352366959,1.062896248420144,0,0.3333333333333333,-13.994584753127574,297,50,65.26808215102604
325,Southern Indiana,OVC,8-24,96.39193129432748,320,111.69573272864739,314,0.15517263254422592,325,8,24,5,13,5-13,0.33782323067008885,0.4429944884909723,0.2673443280428922,0.33782323067008885,0.4429944884909723,0.2673443280428922,0.8866856153699537,0.7975553306502936,101.5289164586025,106.99087312678832,101.5289164586025,106.99087312678832,99.07126144563304,114.32223687653307,97.0933233465405,101.97916500883366,0.36248307832186516,3,-0.13969900792797646,1287.0,1340.0,1260.45,1.0210639057479471,1.0631123804990281,0,0.2777777777777778,-19.158520208182807,346,360,69.01562750040597
326,NJIT,AE,7-21,97.38009441744535,311,113.12135273071178,337,0.15146555864229627,326,7,21,3,13,3-13,0.39082134277276115,0.38526397667000184,0.3949893673498306,0.39082134277276115,0.38526397667000184,0.3949893673498306,0.8925460732210794,0.8617030184401268,101.69025955027585,105.49586481296153,101.69025955027585,105.49586481296153,96.86324806853976,113.21004015606134,99.65355013372833,105.09273850644402,0.35179682311881494,1,-0.03744183996748679,1037.0,1192.0,1082.0875,0.9583328520105813,1.1015745029861264,0,0.1875,-16.70899424562343,322,268,66.36529842462045
